fold,epoch,train_loss,validation_loss,is_best_epoch
5,53,0.6005708276678555,0.6339841064921767,0
5,54,0.6006899971700761,0.6398661025893702,0
5,55,0.5993454645913429,0.6251004323816799,0
5,56,0.6005597425082809,0.6154043320048908,0
5,57,0.5996942806453348,0.6156782393708606,0
5,58,0.5982148996887015,0.6632934300308657,0
5,59,0.5992452821120253,0.6203016183494845,0
5,60,0.5982031085631365,0.6235070643596112,0
5,61,0.5981153821530935,0.6214219676499634,0
5,62,0.5981403482609198,0.6214051062211803,0
5,63,0.5991667119578146,0.6177598717588345,0
5,64,0.5971752254779642,0.6189174259159768,0
5,65,0.5971333303571771,0.6171303923177924,0
